change_type	namespace	guid	source_hash	row	zh_text	old_en_text	new_en_text	status	allow_new_namespace
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	DE4FC3ED495A6675B8C5E0AFB75C386C	1227155637	21000012	钓鱼		Fishing	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	2813E02E42C83313610438810CEDE05F	3677784521	21000021	机关学院的定制线轮，听说只有资深钓鱼佬才会舍得买它，高级的制作工艺让它物超所值。		A custom fishing reel from the Academy of Mechanics. They say only veteran anglers would splurge on this, but its high-end craftsmanship makes it worth every penny.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	3D8723114551ED9F69342B89925431A0	1227155637	21000021	钓鱼		Fishing	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	6744FAE04092B3F585FD45A28B593B21	1481367671	21000021	高级线轮		Advanced Line Spool	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	2401D1414698C90601648EB5A48132C4	2092747830	21000022	云丝线轮		Cloud Silk Spool	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	C1CA8FAD4CEB0BA9BDC49585A1C8D509	1227155637	21000022	钓鱼		Fishing	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	D39AFFB340F3CF250A59998105A905B2	2328161220	21010066	兴趣圈妃寒账号专用头像		Interest Circle Feihan Account Exclusive Avatar	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	DDB1C67E49ED3F3CCC8F269A122B9573	3482330489	21010066	兴趣圈专用头像：妃寒		Interest Circle Exclusive Avatar: Feihan	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	3FE73BE54AA50924350D8C87783B60AA	4040689662	21010067	兴趣圈专用头像：星芒		Interest Circle Exclusive Avatar: Xingmang	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	4F7E642C480B6C78DABAD689923B654F	2162355838	21010068	兴趣圈专用头像：龙牙		Interest Circle Exclusive Avatar: Longya	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	B2B90F7F406D7111881123BC737712D6	1896225438	21010068	兴趣圈账号专用头像		Interest Circle Account Exclusive Avatar	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	152C98624992F530A41F149E1E7CF717	1239391043	21061257	玩家称号，可用于个性展示。（有效期：1日）		Player title, can be used for personal display. (Validity: 1 day)	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	2044F9AE43306262BB13B88873587DC5	1239391043	21061259	玩家称号，可用于个性展示。（有效期：1日）		Player title, can be used for personal display. (Validity: 1 day)	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	FA623EFA4871C74AECE65185A1140E37	1393161500	30001358	流的特殊交汇光点，最高可引发<Gold_Basic>传说级</>万相附流。		A special convergence point of flows, capable of triggering up to <Gold_Basic>Legendary</> Myriad-Flow Affixing.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	C505A8C3402823B18D10498EF586D3F7	3304375626	30001359	流的特殊交汇光点，最高可引发<Gold_Basic>传说级赛季限定</>万相附流。		A special convergence point of flows, capable of triggering up to <Gold_Basic>Legendary Seasonal Exclusive</> Myriad-Flow Affixing.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	BD9F3CE94C31C48CE5F0F38D9AEB5499	3451607135	30700117	燃山回响武器皮肤自选箱		Burning Mountain Echo Weapon Skin Selection Chest	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	1262901E48B8F06707B50FB90F84DBEB	3805992078	30700118	打开后可自选一个神炼之遗专属武器皮肤。		Open to select one exclusive weapon skin for the Relic of Divine Refining.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	CEB1D17E4A4426FB43529AB51493CA3D	203207676	30700118	神炼之遗武器皮肤自选箱		Divine Relic Weapon Skin Selection Chest	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	47EC5B344EEA893A8C3182A7D23AB9A8	1196631928	30700140	打开后可自选一个万相流玉。		Open to select one Wanxiang Flow Jade.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	23B310204A2F2EE62293F3A47CA3931E	1235355238	50570101	结实的麻袋		Sturdy Sack	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	C98D79EF423E6A44104E93A5521E71DE	2609657047	50570102	遗落的锦袋		Lost Brocade Bag	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	1E61C9534324B8F8ADDA9FA6E48B380B	833413755	60020001	被魔道术封存的战斗回音，汇集了诸多流派的响彻之声，聆听后能够对共鸣有更深的感悟。		An echo of battle sealed by magic, containing the resounding sounds of many schools. Listening to it provides a deeper understanding of resonance.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemBaseData	7D99F47E42E5B7012987D79E3695A3B3	116783032	60021303	灾兽遗落之流的始源结晶，凝练了万千力量本源，吸收后能够激发共鸣的潜在力量。		A primordial crystal of the flow left behind by a Calamity Beast. It condenses the source of myriad powers; absorbing it can awaken latent resonance power.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemExpandSkill	594C070E4BAFD0E40DFA568199DD13F0	2520281430	20003189	该烟花为无发射器烟花，持续时间60秒。		This firework does not require a launcher and lasts for 60 seconds.	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemPersonalization_Avatar	D39AFFB340F3CF250A59998105A905B2	2328161220	21010066	兴趣圈妃寒账号专用头像		Interest Circle Feihan Account Exclusive Avatar	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemPersonalization_Avatar	DDB1C67E49ED3F3CCC8F269A122B9573	3482330489	21010066	兴趣圈专用头像：妃寒		Interest Circle Exclusive Avatar: Feihan	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemPersonalization_Avatar	3FE73BE54AA50924350D8C87783B60AA	4040689662	21010067	兴趣圈专用头像：星芒		Interest Circle Exclusive Avatar: Xingmang	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemPersonalization_Avatar	4F7E642C480B6C78DABAD689923B654F	2162355838	21010068	兴趣圈专用头像：龙牙		Interest Circle Exclusive Avatar: Longya	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemPersonalization_Avatar	B2B90F7F406D7111881123BC737712D6	1896225438	21010068	兴趣圈账号专用头像		Interest Circle Account Exclusive Avatar	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemPersonalization_Title	152C98624992F530A41F149E1E7CF717	1239391043	21061257	玩家称号，可用于个性展示。（有效期：1日）		Player title, can be used for personal display. (Validity: 1 day)	translated	False
added_entry	/Game/Data/DataTables/Item/DT_ItemPersonalization_Title	2044F9AE43306262BB13B88873587DC5	1239391043	21061259	玩家称号，可用于个性展示。（有效期：1日）		Player title, can be used for personal display. (Validity: 1 day)	translated	False
added_entry	/Game/Data/DataTables/Item/DT_MultySelectBox	47EC5B344EEA893A8C3182A7D23AB9A8	1196631928	30700140	打开后可自选一个万相流玉。		Open to select one Wanxiang Flow Jade.	translated	False
added_entry	/Game/Data/DataTables/ItemSourceTracking/DT_ItemTrackingHandle_Lottery	5FDA7BF0437B63480CE135B2DEC54DA8	3496287769	210002	限时战令获取		Obtained via Limited-Time Battle Pass	translated	False
added_entry	/Game/Data/DataTables/LocalText/DT_LocalizeText_Battle	4AC5B30643EA6D255F7BE2A5EA76E99F	4008414020	BOSSUI_StaminaBreakTotalDamage	总伤害		Total Damage	translated	False
added_entry	/Game/Data/DataTables/LocalText/DT_LocalizeText_PlayerReturn	E42F7E8A4278172572A4228769E9B956	1249977518	PlayerReturn_RewardCoinCapped	货币已到上限，货币超出部分将不再获取		Currency has reached the cap. Excess currency will not be obtained.	translated	False
added_entry	/Game/Data/DataTables/LocalText/DT_LocalizeText_PlayerReturn	90077C9040038BD6A4A030AEBE1E0D35	2287641055	PlayerReturn_RewardEndTips	已结束，请尽快兑换奖励		Event ended. Please claim your rewards as soon as possible.	translated	False
added_entry	/Game/Data/DataTables/LocalText/DT_LocalizeText_Quest	B4CBA9EA42F90A514266A98CD5A214A3	2416539251	Quest_ExitQuestModeConfirmTips	当前正在进行【{0}】任务，退出剧情模式，部分体验可能会受到干扰。退出后，本次登录期间，不会再进入【剧情模式】，是否退出？		You are currently on the [{0}] quest. Exiting Story Mode may interfere with some experiences. After exiting, you will not enter [Story Mode] again for the remainder of this session. Exit?	translated	False
added_entry	/Game/Data/DataTables/LocalText/DT_LocalizeText_Quest	49942A6F463EF9753E1AE681F61C3129	2353300365	Quest_ExitQuestModeTips	退出剧情模式		Exit Story Mode	translated	False
added_entry	/Game/Data/DataTables/LocalText/DT_LocalizeText_Quest	5E7698E149005906EAAC2DBB81F71B74	3008780932	Quest_QuestMode	剧情模式		Story Mode	translated	False
added_entry	/Game/Data/DataTables/LocalText/DT_LocalizeText_Social	FCF1B17D4CCCC0E5E2D9D9AF093E5089	4272924392	Social_ModeChange_InQuestMode	当前处于剧情模式中，无法进行选择操作		Currently in Story Mode; cannot perform selection actions.	translated	False
added_entry	/Game/Data/DataTables/Mall/MallDisplay/DT_MallDisplayAppearance	F5F0D4E144D54103C720EC9BE231B47E	1860065755	100040060	金鹤戏斗		Golden Crane Duel	translated	False
added_entry	/Game/Data/DataTables/Mall/MallDisplay/DT_MallDisplayAppearance	3B5CBF284D262FE2D54BD49B2DEC43E7	1693006148	100040088	冷霞凝霜		Frost-Kissed Mist	translated	False
added_entry	/Game/Data/DataTables/Mall/MallDisplay/DT_MallDisplayAppearance	E04F7F654B9F3FDB2D13008B9EE1C60E	213472028	100050055	绮霞裁诗		Poetic Sunset	translated	False
added_entry	/Game/Data/DataTables/Network/DT_NetMessageErrorDefine	48BCB1DC4D8857DDC104B19F9B38BE25	2139058619	1620	您或队友正在玩法中，无法匹配		You or a teammate are currently in a match; cannot queue.	translated	False
added_entry	/Game/Data/DataTables/Personalization/DT_PersonalizationAvatar	108C38E043A3AEAA164B6CB3197D1B95	3482330489	3900008	兴趣圈专用头像：妃寒		Interest Circle Exclusive Avatar: Feihan	translated	False
added_entry	/Game/Data/DataTables/Personalization/DT_PersonalizationAvatar	01165F8640303F477CA10D81A09C4048	4040689662	3900009	兴趣圈专用头像：星芒		Interest Circle Exclusive Avatar: Xingmang	translated	False
added_entry	/Game/Data/DataTables/Personalization/DT_PersonalizationAvatar	CF16F51F4BE206C8E7599B97C547BDBC	2162355838	3900010	兴趣圈专用头像：龙牙		Interest Circle Exclusive Avatar: Longya	translated	False
added_entry	/Game/Data/DataTables/RPVP/SkillInfos/DT_RPVP_SkillInfo_MY	5A1FFC414CBEBAA8F82BA381EFB1171B	1330159671	SKILLB_MY_Passive01	"在竞技模式中，<Skill_HL2>完美闪避</>不会补充子弹以及自动发射<Skill_HL2>飞弹</>。
<Skill_HL2 ContentRow=""100608"">解限模式</>下的攻击视为普攻。解限攻击期间不进入霸体。"		"In Competitive Mode, <Skill_HL2>Perfect Dodge</> does not replenish ammo or automatically fire <Skill_HL2>Missiles</>.
Attacks in <Skill_HL2 ContentRow=""100608"">Limit Break</> mode are considered basic attacks. You do not gain Super Armor during Limit Break attacks."	translated	False
added_entry	/Game/Data/DataTables/RPVP/SkillInfos/DT_RPVP_SkillInfo_SSX	F71DCDF04D00D2856EFF5EAA3CA426DB	324461258	269000	"在竞技模式中，<Skill_HL1 ContentRow=""102606"">翻滚突袭</>获得<Skill_Number>1</>点<Skill_HL2 ContentRow=""102602"">活力值</>。翻滚后获得的<Skill_HL1 ContentRow=""102607"">强化射击</>，只可储存<Skill_Number>1</>次。<Skill_HL1>强化射击</>和<Skill_HL1>翻滚突袭</>可对无技能或普攻保护的敌人造成压制。
<Skill_HL2 ContentRow=""102610"">千金重弹</>对处于空中的敌人可造成压制。"		"In Competitive Mode, <Skill_HL1 ContentRow=""102606"">Rolling Assault</> grants <Skill_Number>1</> <Skill_HL2 ContentRow=""102602"">Vitality</>. <Skill_HL1 ContentRow=""102607"">Empowered Shot</> gained after rolling can only be stored <Skill_Number>1</> time. <Skill_HL1>Empowered Shot</> and <Skill_HL1>Rolling Assault</> can suppress enemies without skill or basic attack protection.
<Skill_HL2 ContentRow=""102610"">Heavy Ballista</> can suppress airborne enemies."	translated	False
added_entry	/Game/Data/DataTables/RewardDispatch/DT_RewardDispatch	05ACB57E4CDE83E19FB048B6643EBD1A	1703973376	70002	可获得荣耀装等为90~130、词条等级为3（可镶嵌）~4的装备。		Grants gear with Glory Level 90-130 and Affix Level 3 (Socketable)-4.	translated	False
added_entry	/Game/Data/DataTables/RewardDispatch/DT_RewardDispatch	ECF270464D4C632FAED3A99B84257A72	1703973376	70002	可获得荣耀装等为90~130、词条等级为3（可镶嵌）~4的装备。		Grants gear with Glory Level 90-130 and Affix Level 3 (Socketable)-4.	translated	False
added_entry	/Game/Data/DataTables/RewardDispatch/DT_RewardDispatch	88D2C4404694E94FC1F5189BE0E0B228	1002781143	70004	可获得荣耀装等为130~200、词条等级为3（可镶嵌）~4（可镶嵌）的装备。		Grants gear with Glory Level 130-200 and Affix Level 3 (Socketable)-4 (Socketable).	translated	False
added_entry	/Game/Data/DataTables/RewardDispatch/DT_RewardDispatch	969982684D0716A7D7884C86E74DFE80	1002781143	70004	可获得荣耀装等为130~200、词条等级为3（可镶嵌）~4（可镶嵌）的装备。		Grants gear with Glory Level 130-200 and Affix Level 3 (Socketable)-4 (Socketable).	translated	False
added_entry	/Game/Data/DataTables/RewardDispatch/DT_RewardDispatch	7670ED794D1277BAF757FAB3DD806499	2170551895	80001	可获得荣耀装等为130~200、词条等级为3（可镶嵌）~5的装备。		Grants gear with Glory Level 130-200 and Affix Level 3 (Socketable)-5.	translated	False
added_entry	/Game/Data/DataTables/RewardDispatch/DT_RewardDispatch	BC045DA34F4AC86658477C91E493E3CB	2170551895	80001	可获得荣耀装等为130~200、词条等级为3（可镶嵌）~5的装备。		Grants gear with Glory Level 130-200 and Affix Level 3 (Socketable)-5.	translated	False
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffectComposite	70F084144AA20998DCB77FB924DC62FD	2678628737			Flash Attack Intensity Increased	Dash & Attack Intensity Increased	translated	True
updated_existing	/Game/Data/DataTables/Battle/DT_LogicEffect_Tower	70F084144AA20998DCB77FB924DC62FD	2678628737	102110070_1	闪身攻击强度提升	Flash Attack Intensity Increased	Dash & Attack Intensity Increased	translated	False
updated_existing	/Game/Data/DataTables/Item/DT_ItemBaseData	1B3CE28041E7692F1FE0C9921253484C	385474748	30700140	自选万相流玉箱	Optional Myriad Flowstone Chest	Panorama Flowstone Choice Chest	translated	False
updated_existing	/Game/Data/DataTables/Item/DT_ItemBaseData	1AA223ED4B4A5CEFD3C2FF9DC8DCCE76	548681800	60005803	万相附流	Myriad Flow Infusion	Enchanting	translated	False
updated_existing	/Game/Data/DataTables/Item/DT_ItemBaseData	5F4164FF4FFA207157579FB92F822EF3	548681800	60005804	万相附流	Myriad Flow Infusion	Enchanting	translated	False
